79966524_0_1484492112455633784, http://dbpedia.org/ontology/Animal,1, alpha outside the scope
32812626_0_5428724146873158593, http://dbpedia.org/ontology/Hospital,5,0.1
32812626_0_5428724146873158593, http://dbpedia.org/ontology/Hospital,3,0.1
32812626_0_5428724146873158593, http://dbpedia.org/ontology/Hospital,1,0.05
22864497_0_8632623712684511496, http://dbpedia.org/ontology/VideoGame,5,0.1
22864497_0_8632623712684511496, http://dbpedia.org/ontology/VideoGame,3,0.1
22864497_0_8632623712684511496, http://dbpedia.org/ontology/VideoGame,1,0.01
28494901_6_7026744149694237309, http://dbpedia.org/ontology/Scientist,5,0.05
28494901_6_7026744149694237309, http://dbpedia.org/ontology/Scientist,3,0.01
28494901_6_7026744149694237309, http://dbpedia.org/ontology/Scientist,1,0.01
 50245608_0_871275842592178099, http://dbpedia.org/ontology/Film,5,0.018
 50245608_0_871275842592178099, http://dbpedia.org/ontology/Film,3,0.019
 50245608_0_871275842592178099, http://dbpedia.org/ontology/Film,1,0.025
98458255_0_5873264818593370400, http://dbpedia.org/ontology/AcademicJournal,5, no results
98458255_0_5873264818593370400, http://dbpedia.org/ontology/AcademicJournal,3, no results
98458255_0_5873264818593370400, http://dbpedia.org/ontology/AcademicJournal,1, no results
44005578_0_5400481538370055338, http://dbpedia.org/ontology/PoliticalParty,5,0.1
44005578_0_5400481538370055338, http://dbpedia.org/ontology/PoliticalParty,3,0.1
44005578_0_5400481538370055338, http://dbpedia.org/ontology/PoliticalParty,1,0.1
 28154036_0_909001972154294543, http://dbpedia.org/ontology/PoliticalParty,5, no results
 28154036_0_909001972154294543, http://dbpedia.org/ontology/PoliticalParty,3, no results
 28154036_0_909001972154294543, http://dbpedia.org/ontology/PoliticalParty,1, no results
 4730513_0_8573199053866072336, http://dbpedia.org/ontology/Scientist,5,0.1
 4730513_0_8573199053866072336, http://dbpedia.org/ontology/Scientist,3,0.1
 4730513_0_8573199053866072336, http://dbpedia.org/ontology/Scientist,1,0.1
49801939_0_6964113429298874283, http://dbpedia.org/ontology/Mountain,5,0.1
49801939_0_6964113429298874283, http://dbpedia.org/ontology/Mountain,3,0.1
49801939_0_6964113429298874283, http://dbpedia.org/ontology/Mountain,1,0.1
 3917335_0_7791699395300625164, http://dbpedia.org/ontology/Country,5,0.05
 3917335_0_7791699395300625164, http://dbpedia.org/ontology/Country,3,0.05
 3917335_0_7791699395300625164, http://dbpedia.org/ontology/Country,1,0.01
